Term,NObs,FreqObs,Obs.Exp,pValue,PMI_Term,PMI,NPMI,Stopword
discoveries,414,0.000111276,8.448979592,4.57E-73,discoveries,8.130490505,0.595070025,FALSE
composition,751,0.000201856,7.291262136,2.71E-122,composition,7.855987647,0.595049321,FALSE
ideality,8,2.15E-06,Inf,0.007812471,ideality,10.46685056,0.594608319,FALSE
grovelling,161,4.33E-05,20.125,3.91E-38,grovelling,8.780072873,0.594236828,FALSE
vast,979,0.000263138,5.725146199,4.83E-138,vast,7.658963061,0.594180813,FALSE
abodes,158,4.25E-05,13.16666667,1.18E-33,abodes,8.659871812,0.593934942,FALSE
ineffable,155,4.17E-05,17.22222222,1.71E-35,ineffable,8.758641161,0.593815234,FALSE
ammoniac,196,5.27E-05,16.33333333,5.12E-44,ammoniac,8.62913062,0.593292338,FALSE
rode,472,0.000126865,7.612903226,4.13E-79,rode,8.031443553,0.593148149,FALSE
incomprehensible,185,4.97E-05,14.23076923,4.12E-40,incomprehensible,8.613537284,0.593115371,FALSE
exalt,401,0.000107782,11.45714286,7.02E-80,exalt,8.244642337,0.593106195,FALSE
sources,305,8.20E-05,10.89285714,5.43E-60,sources,8.3158447,0.592794648,FALSE
grandest,54,1.45E-05,27,4.43E-14,grandest,9.371835947,0.592649315,FALSE
sonorous,110,2.96E-05,18.33333333,7.54E-26,sonorous,8.896922094,0.592614199,FALSE
alveary,6,1.61E-06,Inf,0.031249937,alveary,10.72255134,0.592474776,FALSE
but,20506,0.005511657,1.026531838,0.008378602,but,5.874781881,0.592443307,TRUE
contemns,72,1.94E-05,36,2.94E-19,contemns,9.269921138,0.59198747,FALSE
height,1225,0.000329259,4.919678715,6.94E-155,height,7.50110326,0.591870837,FALSE
scene,1455,0.000391079,4.561128527,5.06E-173,scene,7.407538511,0.591646461,FALSE
pindaric,61,1.64E-05,30.5,4.37E-16,pindaric,9.279493264,0.591280325,FALSE
personification,44,1.18E-05,44,2.61E-12,personification,9.437275865,0.591265499,FALSE
noblest,401,0.000107782,10.025,4.59E-76,noblest,8.16894533,0.590942777,FALSE
littleness,96,2.58E-05,24,6.45E-24,littleness,9.043522218,0.590560835,FALSE
doggrel,16,4.30E-06,Inf,3.05E-05,doggrel,10.09986662,0.590431725,FALSE
vertu,333,8.95E-05,9.794117647,8.13E-63,vertu,8.232614431,0.590258067,FALSE
les,7853,0.00211075,1.874224344,2.06E-248,les,6.439171393,0.590015449,TRUE
daring,529,0.000142186,7.666666667,8.43E-89,daring,7.964364118,0.589940229,FALSE
subliming,37,9.94E-06,37,2.84E-10,subliming,9.605340189,0.589866546,FALSE
theories,124,3.33E-05,17.71428571,8.67E-29,theories,8.801504347,0.589640592,FALSE
sacred,1565,0.000420645,4.536231884,3.84E-185,sacred,7.361331728,0.589442339,FALSE
moult,1556,0.000418226,3.618604651,3.34E-149,moult,7.270963002,0.588290154,FALSE
heroics,46,1.24E-05,46,6.82E-13,heroics,9.366014404,0.587573816,FALSE
it,29151,0.007835284,0.822545147,1.61E-136,it,5.631402497,0.587446144,TRUE
all,17536,0.004713373,1.101023419,1.23E-18,all,5.927114478,0.587402108,TRUE
snugness,10,2.69E-06,Inf,0.001953113,snugness,10.39759422,0.587310671,FALSE
affecting,279,7.50E-05,10.33333333,6.20E-54,affecting,8.293548227,0.587300112,FALSE
alchemy,55,1.48E-05,27.5,2.29E-14,alchemy,9.28007604,0.587269168,FALSE
du,4449,0.001195814,2.262970498,1.45E-216,du,6.698772058,0.587067219,TRUE
sublimed,81,2.18E-05,27,1.02E-20,sublimed,9.085572211,0.587049916,FALSE
ranker,36,9.68E-06,36,5.53E-10,ranker,9.583096771,0.58667342,FALSE
wonderful,825,0.000221746,5.769230769,3.72E-117,wonderful,7.662530326,0.586474475,FALSE
fustian,73,1.96E-05,24.33333333,1.94E-18,fustian,9.102612608,0.585692093,FALSE
unsung,57,1.53E-05,28.5,6.14E-15,unsung,9.286809397,0.585226817,FALSE
loftiest,80,2.15E-05,26.66666667,1.97E-20,loftiest,9.03704654,0.585160242,FALSE
excellent,1483,0.000398605,3.923280423,2.76E-154,excellent,7.289033052,0.584603127,FALSE
hiems,30,8.06E-06,30,2.98E-08,hiems,9.568008447,0.584557897,FALSE
palsying,7,1.88E-06,Inf,0.015624956,palsying,10.40929787,0.584548462,FALSE
statelier,15,4.03E-06,Inf,6.10E-05,statelier,10.01179969,0.58427235,FALSE
too,4494,0.001207909,1.965019676,4.18E-161,too,6.622806923,0.584256361,TRUE
turbo,51,1.37E-05,25.5,3.18E-13,turbo,9.263844078,0.584178074,FALSE
animating,149,4.00E-05,14.9,6.24E-33,animating,8.616127634,0.583870737,FALSE
inimitable,177,4.76E-05,14.75,8.28E-39,inimitable,8.558010394,0.583768554,FALSE
critic,369,9.92E-05,10.54285714,1.88E-71,critic,8.156751798,0.583700039,FALSE
fortunetelling,32,8.60E-06,32,7.92E-09,fortunetelling,9.653572092,0.583679436,FALSE
qui,6325,0.00170005,1.867985824,1.26E-198,qui,6.472470647,0.583461024,TRUE
aspires,98,2.63E-05,19.6,1.82E-23,aspires,8.860067648,0.583251506,FALSE
writings,929,0.000249699,5.80625,2.85E-132,writings,7.595926166,0.58323183,FALSE
those,7227,0.001942492,1.597127072,1.90E-138,those,6.361788811,0.582900827,TRUE
delights,478,0.000128478,7.46875,2.45E-79,delights,7.922765495,0.582326732,FALSE
disorganize,7,1.88E-06,Inf,0.015624956,disorganize,10.43229685,0.582058706,FALSE
passage,1254,0.000337053,4.324137931,8.38E-143,passage,7.364071947,0.581764589,FALSE
glorious,1338,0.000359631,4.302250804,1.37E-151,glorious,7.338818344,0.581754572,FALSE
tectum,14,3.76E-06,Inf,0.000122069,tectum,9.904739767,0.581746871,FALSE
than,8132,0.002185741,1.450329945,1.32E-103,than,6.274438196,0.58166825,TRUE
admired,601,0.000161538,7.154761905,3.35E-97,admired,7.817186653,0.581451428,FALSE
inspire,519,0.000139498,7.632352941,5.89E-87,inspire,7.893848016,0.581356936,FALSE
transcendency,17,4.57E-06,Inf,1.53E-05,transcendency,9.772527422,0.581283262,FALSE
emotion,442,0.000118802,8.185185185,8.59E-77,emotion,7.97151715,0.580728644,FALSE
eloquent,267,7.18E-05,10.68,2.66E-52,eloquent,8.251210713,0.580662708,FALSE
olympia,141,3.79E-05,28.2,1.20E-35,olympia,8.824935698,0.580419266,FALSE
deathless,109,2.93E-05,18.16666667,1.43E-25,deathless,8.786792909,0.580371145,FALSE
reach,1013,0.000272277,5.014851485,3.24E-130,reach,7.486045205,0.580317935,FALSE
enthusiastic,150,4.03E-05,15,3.33E-33,enthusiastic,8.588984864,0.580255789,FALSE
breathes,248,6.67E-05,13.05263158,4.93E-52,breathes,8.351502448,0.580208433,FALSE
fleecy,114,3.06E-05,16.28571429,5.05E-26,fleecy,8.741886888,0.580164982,FALSE
sublunar,16,4.30E-06,Inf,3.05E-05,sublunar,9.977881529,0.580040433,FALSE
cherub,116,3.12E-05,14.5,1.11E-25,cherub,8.664832484,0.579968173,FALSE
comprehensive,196,5.27E-05,11.52941176,9.25E-40,comprehensive,8.383839558,0.579735096,FALSE
sense,2262,0.000607986,3.024064171,3.01E-175,sense,6.999216847,0.579598218,FALSE
views,795,0.000213682,5.264900662,3.39E-106,views,7.585206588,0.579480436,FALSE
harmony,603,0.000162076,6.775280899,1.08E-94,harmony,7.777853893,0.579393514,FALSE
raise,1331,0.00035775,4.307443366,5.79E-151,raise,7.318747109,0.578942684,FALSE
something,1506,0.000404787,3.422727273,4.97E-136,something,7.188095058,0.578855582,FALSE
skies,593,0.000159388,7.4125,1.06E-97,skies,7.804190794,0.57802244,FALSE
thetic,24,6.45E-06,24,1.55E-06,thetic,9.580149324,0.577978383,FALSE
song,959,0.000257763,4.917948718,1.43E-121,song,7.476668814,0.577548672,FALSE
raphael,197,5.30E-05,14.07142857,1.67E-42,raphael,8.446267904,0.57725354,FALSE
meditations,225,6.05E-05,10.22727273,1.44E-43,meditations,8.273494912,0.57708489,FALSE
towers,382,0.000102675,7.64,2.10E-64,towers,7.968696588,0.577059642,FALSE
tragic,183,4.92E-05,13.07142857,1.02E-38,tragic,8.435385523,0.577004971,FALSE
ce,4569,0.001228068,2.003947368,1.26E-171,ce,6.569697421,0.576715357,TRUE
que,7349,0.001975284,1.588972973,4.36E-138,que,6.30896038,0.576416954,TRUE
godheads,31,8.33E-06,31,1.54E-08,godheads,9.573377572,0.576267562,FALSE
religion,2766,0.000743453,2.701171875,1.01E-182,religion,6.858965887,0.576240937,FALSE
how,5441,0.001462446,1.744469381,9.16E-141,how,6.451473388,0.576197789,TRUE
cornix,35,9.41E-06,35,1.08E-09,cornix,9.451527991,0.575791686,FALSE
spheres,174,4.68E-05,12.42857143,2.66E-36,spheres,8.419843915,0.575612964,FALSE
genuine,515,0.000138423,6.776315789,4.28E-81,genuine,7.802411964,0.57539392,FALSE
boundless,351,9.43E-05,10.02857143,9.37E-67,boundless,8.086765739,0.575169637,FALSE
prink,13,3.49E-06,Inf,0.000244138,prink,9.827405806,0.575059516,FALSE
thy,6036,0.001622372,1.739982704,9.60E-155,thy,6.404451084,0.575046868,FALSE
sits,463,0.000124446,6.173333333,3.03E-69,sits,7.805590426,0.574981255,FALSE
amid,363,9.76E-05,7.723404255,1.36E-61,amid,7.973012776,0.574804562,FALSE
des,5264,0.001414872,1.963446475,4.82E-188,des,6.496506509,0.574777911,TRUE
auras,149,4.00E-05,14.9,6.24E-33,auras,8.535253751,0.574569253,TRUE
impressive,85,2.28E-05,17,7.53E-20,impressive,8.797364337,0.573936001,FALSE
contemplate,269,7.23E-05,10.34615385,4.53E-52,contemplate,8.182764777,0.573659643,FALSE
emphatical,89,2.39E-05,14.83333333,4.70E-20,emphatical,8.736452645,0.573552442,FALSE
genre,299,8.04E-05,8.542857143,2.11E-53,genre,8.070429017,0.573372637,FALSE
majestically,42,1.13E-05,21,1.13E-10,majestically,9.189049234,0.573300044,FALSE
loftier,74,1.99E-05,24.66666667,1.01E-18,loftier,8.926017697,0.573252623,FALSE
divinity,636,0.000170946,6.174757282,1.39E-94,divinity,7.670416678,0.572872918,FALSE
sublimer,69,1.85E-05,23,2.64E-17,sublimer,8.911346766,0.572639073,FALSE
assimilate,48,1.29E-05,24,2.27E-12,assimilate,9.1220539,0.572594118,FALSE
familiarising,13,3.49E-06,Inf,0.000244138,familiarising,9.859666668,0.57192525,FALSE
epics,20,5.38E-06,Inf,1.91E-06,epics,9.607486501,0.571886366,FALSE
seraph,89,2.39E-05,17.8,5.86E-21,seraph,8.785252052,0.571808578,FALSE
admire,582,0.000156432,6.395604396,1.67E-88,admire,7.706493831,0.57176394,FALSE
interesting,412,0.000110738,7.103448276,7.86E-67,interesting,7.867017332,0.571604661,FALSE
piety,784,0.000210726,4.93081761,7.16E-100,piety,7.500880953,0.571588191,FALSE
armoniac,71,1.91E-05,17.75,6.81E-17,armoniac,8.861813504,0.571520764,FALSE
unsurpassed,8,2.15E-06,Inf,0.007812471,unsurpassed,10.167482,0.571503864,FALSE
thought,3329,0.000894777,2.131241997,5.83E-144,thought,6.666431542,0.571098487,FALSE
highth,30,8.06E-06,30,2.98E-08,highth,9.334130377,0.571025303,FALSE
talent,432,0.000116114,7.714285714,5.35E-73,talent,7.875104669,0.570927234,FALSE
solemn,885,0.000237873,4.609375,8.77E-107,solemn,7.425629264,0.570789265,FALSE
sentimental,104,2.80E-05,14.85714286,2.80E-23,sentimental,8.603735349,0.570624516,FALSE
unequalled,79,2.12E-05,15.8,3.40E-18,unequalled,8.751862632,0.570545705,FALSE
summits,145,3.90E-05,14.5,7.70E-32,summits,8.4845887,0.570220886,FALSE
tragedy,423,0.000113695,7.421052632,3.84E-70,tragedy,7.860853688,0.570125557,FALSE
towered,42,1.13E-05,21,1.13E-10,towered,9.106976531,0.569902339,FALSE
forelock,39,1.05E-05,39,7.46E-11,forelock,9.394499567,0.569761904,FALSE
sky,548,0.000147293,6.523809524,2.22E-84,sky,7.7124515,0.569425696,FALSE
bards,225,6.05E-05,9.782608696,7.83E-43,bards,8.187097298,0.569394886,FALSE
romantic,305,8.20E-05,8.243243243,1.40E-53,romantic,8.010302485,0.569368583,FALSE
equalled,189,5.08E-05,11.11764706,6.58E-38,equalled,8.302071954,0.569356254,FALSE
floats,126,3.39E-05,14,1.54E-27,floats,8.5250567,0.569240981,FALSE
contemplating,160,4.30E-05,11.42857143,1.43E-32,contemplating,8.37542241,0.569181744,FALSE
un,5053,0.001358159,1.758788723,4.00E-134,un,6.430665589,0.569110671,TRUE
our,10039,0.002698309,1.272208846,3.98E-58,our,6.062381324,0.568841693,TRUE
mystical,165,4.43E-05,11.78571429,6.71E-34,mystical,8.356246741,0.56870978,FALSE
treatise,488,0.000131166,5.741176471,1.08E-69,treatise,7.701961554,0.568422196,FALSE
raises,297,7.98E-05,9.9,2.11E-56,raises,8.08100508,0.568184657,FALSE
or,19236,0.005170303,0.811542843,8.58E-104,or,5.656008779,0.567650621,TRUE
landscape,221,5.94E-05,10.52380952,2.87E-43,landscape,8.209510706,0.56762227,FALSE
vulgar,706,0.000189761,5.932773109,2.79E-102,vulgar,7.572459949,0.567615253,FALSE
aspirations,51,1.37E-05,17,2.92E-12,aspirations,8.960612162,0.567335777,FALSE
awe,473,0.000127134,7.059701493,2.87E-76,awe,7.77609955,0.56732889,FALSE
theory,335,9.00E-05,6.568627451,2.49E-52,theory,7.877181655,0.567130971,FALSE
heighten,177,4.76E-05,11.8,2.69E-36,heighten,8.313948478,0.566938407,FALSE
isaiah,284,7.63E-05,8.875,1.23E-51,isaiah,8.037060094,0.566732639,FALSE
mediocrity,98,2.63E-05,16.33333333,1.59E-22,mediocrity,8.661029216,0.566571276,FALSE
merveilleux,90,2.42E-05,15,2.50E-20,merveilleux,8.649382695,0.566553144,FALSE
by,21011,0.005647393,0.79883659,9.72E-132,by,5.610127546,0.566351868,TRUE
nods,99,2.66E-05,14.14285714,6.45E-22,nods,8.561898346,0.566165638,FALSE
est,2504,0.000673032,2.457311089,2.34E-142,est,6.783675942,0.566121026,TRUE
gorgeous,137,3.68E-05,13.7,1.15E-29,gorgeous,8.467952954,0.56594849,FALSE
clouds,724,0.000194599,5.062937063,3.58E-94,clouds,7.491368991,0.565846529,FALSE
tableau,177,4.76E-05,9.833333333,5.11E-34,tableau,8.234147796,0.565326976,FALSE
anagogical,7,1.88E-06,Inf,0.015624956,anagogical,10.02893804,0.565254121,FALSE
art,2701,0.000725982,2.475710357,2.26E-155,art,6.751770101,0.565171246,FALSE
brow,471,0.000126597,5.8875,2.12E-68,brow,7.69481802,0.565052191,FALSE
roam,183,4.92E-05,10.76470588,2.50E-36,roam,8.253602375,0.564863998,FALSE
aerial,153,4.11E-05,12.75,2.61E-32,aerial,8.363102261,0.564724718,FALSE
these,6383,0.00171564,1.421287018,5.82E-74,these,6.2377434,0.564717061,TRUE
excelled,218,5.86E-05,10.38095238,1.75E-42,excelled,8.166780026,0.564609872,FALSE
whose,3089,0.00083027,2.203281027,3.53E-143,whose,6.656091641,0.56446819,FALSE
fancy,960,0.000258031,4.423963134,7.45E-112,fancy,7.329242513,0.564384647,FALSE
astonishes,28,7.53E-06,28,1.12E-07,astonishes,9.289125197,0.563980563,FALSE
such,8010,0.002152949,1.239170792,6.93E-38,such,6.100857162,0.563930645,TRUE
generous,917,0.000246474,4.325471698,6.85E-105,generous,7.333489605,0.563913486,FALSE
sublunary,103,2.77E-05,17.16666667,6.61E-24,sublunary,8.590389233,0.563892183,FALSE
striking,365,9.81E-05,7.019230769,5.42E-59,striking,7.841154867,0.563887579,FALSE
chaste,248,6.67E-05,8.551724138,1.56E-44,chaste,8.048907816,0.563753413,FALSE
lyre,287,7.71E-05,9.258064516,4.21E-53,lyre,8.018891999,0.563622951,FALSE
knowledge,1816,0.000488109,2.726726727,2.96E-122,knowledge,6.916310183,0.563445763,FALSE
joys,610,0.000163957,4.88,1.93E-77,joys,7.515369265,0.562955344,FALSE
enraptured,108,2.90E-05,15.42857143,2.25E-24,enraptured,8.538794454,0.562912338,FALSE
delight,1005,0.000270127,3.895348837,2.26E-104,delight,7.251934875,0.562732318,FALSE
perfections,225,6.05E-05,8.035714286,2.12E-39,perfections,8.054694718,0.562564792,FALSE
perfection,558,0.000149981,5.636363636,1.55E-78,perfection,7.594501091,0.562519963,FALSE
pleasures,776,0.000208575,4.287292818,2.50E-88,pleasures,7.378393889,0.562506458,FALSE
expanse,110,2.96E-05,13.75,4.74E-24,expanse,8.51610643,0.562383679,FALSE
rise,1377,0.000370114,3.366748166,3.10E-122,rise,7.083893006,0.562367552,FALSE
hautesse,10,2.69E-06,Inf,0.001953113,hautesse,9.871501125,0.562283196,FALSE
poetics,23,6.18E-06,23,2.98E-06,poetics,9.340274341,0.562235959,FALSE
author,1784,0.000479508,3.231884058,1.63E-150,author,6.973730377,0.562119246,FALSE
metaphysics,93,2.50E-05,15.5,3.77E-21,metaphysics,8.572518018,0.561664239,FALSE
oratory,177,4.76E-05,9.315789474,2.65E-33,oratory,8.173346106,0.561655804,FALSE
morals,375,0.000100794,6.465517241,6.81E-58,morals,7.781088789,0.561554638,FALSE
fascis,8,2.15E-06,Inf,0.007812471,fascis,10.06531706,0.561286626,FALSE
copious,265,7.12E-05,8.03030303,3.64E-46,copious,7.980765005,0.561173435,FALSE
capable,1221,0.000328184,3.733944954,2.77E-121,capable,7.153847825,0.56116161,FALSE
exhales,52,1.40E-05,17.33333333,1.54E-12,exhales,8.842464176,0.560992953,FALSE
heaven,2676,0.000719262,2.448307411,4.58E-151,heaven,6.718724977,0.560911632,FALSE
matrass,51,1.37E-05,25.5,3.18E-13,matrass,8.911961716,0.560870924,FALSE
awes,56,1.51E-05,18.66666667,1.19E-13,awes,8.798292982,0.560799639,FALSE
adamas,19,5.11E-06,Inf,3.81E-06,adamas,9.499572094,0.560741393,FALSE
philosopher,472,0.000126865,6.12987013,2.90E-70,philosopher,7.666615521,0.560280117,FALSE
supreme,718,0.000192986,5.128571429,2.78E-94,supreme,7.452323703,0.560259545,FALSE
brodequin,8,2.15E-06,Inf,0.007812471,brodequin,9.922392733,0.560228153,FALSE
metaphysical,117,3.14E-05,11.7,2.68E-24,metaphysical,8.403404009,0.560103996,FALSE
character,1241,0.000333559,3.495774648,5.00E-115,character,7.115312244,0.560051967,FALSE
we,11076,0.002977037,1.108264959,8.69E-14,we,5.917186741,0.560005721,TRUE
strokes,214,5.75E-05,8.56,1.29E-38,strokes,8.073312129,0.559933656,FALSE
uninspired,32,8.60E-06,32,7.92E-09,uninspired,9.201491915,0.559912369,FALSE
argentum,60,1.61E-05,15,7.36E-14,argentum,8.682963285,0.559864586,FALSE
comparisons,108,2.90E-05,12,1.08E-22,comparisons,8.439716933,0.559685239,FALSE
poems,410,0.000110201,6.507936508,2.11E-63,poems,7.732339786,0.559648926,FALSE
he,21878,0.005880427,0.730606111,5.17E-278,he,5.519115252,0.559350207,TRUE
ravishes,25,6.72E-06,25,8.05E-07,ravishes,9.35611449,0.559288328,FALSE
has,7100,0.001908357,1.398188263,2.24E-75,has,6.15513697,0.559284068,TRUE
inspiring,132,3.55E-05,12,1.69E-27,inspiring,8.338701394,0.559022414,FALSE
infinitely,526,0.00014138,5.106796117,2.92E-69,infinitely,7.549132375,0.558962087,FALSE
writing,1129,0.000303456,3.463190184,9.90E-104,writing,7.136382369,0.558778749,FALSE
verses,513,0.000137886,5.234693878,8.75E-69,verses,7.565893342,0.558702498,FALSE
dun,1595,0.000428708,2.879061372,3.18E-116,dun,6.944887618,0.558697127,TRUE
effusions,90,2.42E-05,12.85714286,1.75E-19,effusions,8.52978664,0.558670844,FALSE
eucharistic,8,2.15E-06,Inf,0.007812471,eucharistic,9.791948494,0.558572973,FALSE
highborn,36,9.68E-06,18,5.40E-09,highborn,9.025479589,0.558393616,FALSE
philosophers,503,0.000135198,5.848837209,1.20E-72,philosophers,7.61029653,0.558362353,FALSE
degrades,46,1.24E-05,15.33333333,6.98E-11,degrades,8.873853137,0.558342189,FALSE
sophocles,104,2.80E-05,14.85714286,2.80E-23,sophocles,8.486842597,0.558159907,FALSE
majestical,24,6.45E-06,24,1.55E-06,majestical,9.337171659,0.558060516,FALSE
antitheses,22,5.91E-06,22,5.72E-06,antitheses,9.380751458,0.557979893,FALSE
instances,743,0.000199706,4.245714286,6.32E-84,instances,7.350606188,0.557800509,FALSE
ecstasy,145,3.90E-05,11.15384615,2.22E-29,ecstasy,8.266685322,0.557513376,FALSE
originality,60,1.61E-05,20,9.05E-15,originality,8.750710508,0.557442264,FALSE
heroism,86,2.31E-05,14.33333333,3.09E-19,heroism,8.540556859,0.557437207,FALSE
inspiration,278,7.47E-05,8.424242424,1.96E-49,inspiration,7.939696598,0.557390163,FALSE
beau,619,0.000166376,4.72519084,1.22E-76,beau,7.447193732,0.55700284,FALSE
enjoyments,268,7.20E-05,6.7,1.36E-42,enjoyments,7.869644222,0.556864087,FALSE
ramblings,13,3.49E-06,Inf,0.000244138,ramblings,9.626596082,0.556829718,FALSE
submersion,14,3.76E-06,Inf,0.000122069,submersion,9.584400617,0.556717893,FALSE
vivacious,36,9.68E-06,18,5.40E-09,vivacious,8.97968325,0.556714889,FALSE
sublimated,29,7.79E-06,29,5.77E-08,sublimated,9.171709402,0.556627219,FALSE
above,2926,0.000786458,2.156226971,7.12E-130,above,6.60771855,0.556552459,TRUE
what,8361,0.002247292,1.177771517,3.06E-24,what,6.015833971,0.556521557,TRUE
wisdom,1279,0.000343773,3.410666667,2.52E-115,wisdom,7.064630053,0.556210123,FALSE
faculties,475,0.000127672,5.722891566,9.76E-68,faculties,7.601018898,0.55612235,FALSE
terrible,711,0.000191104,4.28313253,5.42E-81,terrible,7.354815656,0.556114227,FALSE
mounts,176,4.73E-05,11,3.00E-35,mounts,8.187367953,0.556112453,FALSE
lively,632,0.000169871,5.056,2.57E-82,lively,7.455137477,0.556090043,FALSE
profundity,41,1.10E-05,20.5,2.15E-10,profundity,8.972419231,0.556047385,FALSE
degree,1600,0.000430052,2.657807309,7.30E-104,degree,6.893837146,0.55602636,FALSE
obscurity,297,7.98E-05,7.815789474,6.29E-51,obscurity,7.880533395,0.555773999,FALSE
grander,37,9.94E-06,37,2.84E-10,grander,9.077879866,0.55567863,FALSE
painting,403,0.000108319,6.106060606,4.65E-60,painting,7.681036787,0.555527784,FALSE
can,5970,0.001604633,1.454323995,1.62E-77,can,6.20422051,0.555480164,FALSE
olden,59,1.59E-05,19.66666667,1.72E-14,olden,8.801870579,0.555462525,FALSE
turgent,19,5.11E-06,Inf,3.81E-06,turgent,9.463445342,0.555449182,FALSE
describes,333,8.95E-05,8.12195122,5.56E-58,describes,7.844017386,0.555367428,FALSE
elocution,105,2.82E-05,13.125,1.06E-22,elocution,8.441622234,0.555163127,FALSE
nipperkin,9,2.42E-06,Inf,0.003906231,nipperkin,9.962935331,0.55498219,FALSE
ludicrous,143,3.84E-05,10.21428571,4.22E-28,ludicrous,8.23622994,0.554912152,FALSE
majesty,1527,0.000410431,2.833024119,6.99E-109,majesty,6.923368035,0.55475754,FALSE
ascend,329,8.84E-05,6.714285714,4.77E-52,ascend,7.780197528,0.554702032,FALSE
mountain,699,0.000187879,4.314814815,3.70E-80,mountain,7.350736624,0.554668817,FALSE
attributes,341,9.17E-05,7.104166667,1.49E-55,attributes,7.782030178,0.554635317,FALSE
partakes,98,2.63E-05,12.25,8.08E-21,partakes,8.424219548,0.554402793,FALSE
hoary,202,5.43E-05,8.416666667,3.00E-36,hoary,8.02312437,0.554231965,FALSE
oer,580,0.000155894,5.132743363,1.70E-76,oer,7.475315481,0.554214076,FALSE
cawing,20,5.38E-06,20,2.10E-05,cawing,9.349228116,0.554208563,FALSE
terror,711,0.000191104,4.771812081,1.77E-88,terror,7.377056887,0.554157923,FALSE
